id,image,processed_image,created_datetime
400,grape/static/seg/uploads/11_3.JPG,grape/static/seg/processed/11_3_result_box.jpg,2025-07-11T10:42:44.671508+00:00
401,grape/static/seg/uploads/13_3.JPG,grape/static/seg/processed/13_3_result_box.jpg,2025-07-11T10:55:27.859484+00:00
402,grape/static/seg/uploads/IMG_7114.JPG,grape/static/seg/processed/IMG_7114_result_box.jpg,2025-07-11T12:16:49.589740+00:00
403,grape/static/seg/uploads/32_2.JPG,grape/static/seg/processed/32_2_result_box.jpg,2025-07-11T12:29:16.241215+00:00
404,grape/static/seg/uploads/32_2.JPG,grape/static/seg/processed/32_2_result_box.jpg,2025-07-11T12:29:22.608096+00:00
405,grape/static/seg/uploads/32_3.JPG,grape/static/seg/processed/32_3_result_box.jpg,2025-07-11T12:29:28.870881+00:00
406,grape/static/seg/uploads/32_2.JPG,grape/static/seg/processed/32_2_result_box.jpg,2025-07-11T12:34:20.488873+00:00
407,grape/static/seg/uploads/32_2.JPG,grape/static/seg/processed/32_2_result_box.jpg,2025-07-11T12:34:26.425181+00:00
408,grape/static/seg/uploads/32_3.JPG,grape/static/seg/processed/32_3_result_box.jpg,2025-07-11T12:34:32.822737+00:00
409,grape/static/seg/uploads/32_1.JPG,grape/static/seg/processed/32_1_result_box.jpg,2025-07-11T12:34:38.973870+00:00
410,grape/static/seg/uploads/33_1.JPG,grape/static/seg/processed/33_1_result_box.jpg,2025-07-11T12:44:06.615759+00:00
411,grape/static/seg/uploads/33_2.JPG,grape/static/seg/processed/33_2_result_box.jpg,2025-07-11T12:44:12.508733+00:00
412,grape/static/seg/uploads/33_3.JPG,grape/static/seg/processed/33_3_result_box.jpg,2025-07-11T12:44:17.859966+00:00
413,grape/static/seg/uploads/34_1.JPG,grape/static/seg/processed/34_1_result_box.jpg,2025-07-11T12:51:37.701990+00:00
414,grape/static/seg/uploads/34_2.JPG,grape/static/seg/processed/34_2_result_box.jpg,2025-07-11T12:51:43.933853+00:00
415,grape/static/seg/uploads/34_3.JPG,grape/static/seg/processed/34_3_result_box.jpg,2025-07-11T12:51:49.287457+00:00
416,grape/static/seg/uploads/39_3.JPG,grape/static/seg/processed/39_3_result_box.jpg,2025-07-11T13:03:32.461016+00:00
417,grape/static/seg/uploads/2_1.JPG,grape/static/seg/processed/2_1_result_box.jpg,2025-07-11T13:27:17.653603+00:00
418,grape/static/seg/uploads/9_1.JPG,grape/static/seg/processed/9_1_result_box.jpg,2025-07-11T13:27:23.527218+00:00
419,grape/static/seg/uploads/9_4.JPG,grape/static/seg/processed/9_4_result_box.jpg,2025-07-11T13:31:53.734954+00:00
420,grape/static/seg/uploads/9_6.JPG,grape/static/seg/processed/9_6_result_box.jpg,2025-07-11T13:31:57.493111+00:00
421,grape/static/seg/uploads/13_8.JPG,grape/static/seg/processed/13_8_result_box.jpg,2025-07-11T13:38:43.891505+00:00
422,grape/static/seg/uploads/13_8.JPG,grape/static/seg/processed/13_8_result_box.jpg,2025-07-11T13:39:14.593918+00:00
423,grape/static/seg/uploads/13_9.JPG,grape/static/seg/processed/13_9_result_box.jpg,2025-07-11T13:39:18.242497+00:00
424,grape/static/seg/uploads/18_4.JPG,grape/static/seg/processed/18_4_result_box.jpg,2025-07-11T13:45:02.419490+00:00
425,grape/static/seg/uploads/20_1.JPG,grape/static/seg/processed/20_1_result_box.jpg,2025-07-13T04:57:46.257333+00:00
426,grape/static/seg/uploads/20_2.JPG,grape/static/seg/processed/20_2_result_box.jpg,2025-07-13T04:57:52.602424+00:00
427,grape/static/seg/uploads/20_3.JPG,grape/static/seg/processed/20_3_result_box.jpg,2025-07-13T04:57:58.211477+00:00
428,grape/static/seg/uploads/21_1.JPG,grape/static/seg/processed/21_1_result_box.jpg,2025-07-13T05:56:20.661186+00:00
429,grape/static/seg/uploads/21_2.JPG,grape/static/seg/processed/21_2_result_box.jpg,2025-07-13T05:56:26.166213+00:00
430,grape/static/seg/uploads/21_3.JPG,grape/static/seg/processed/21_3_result_box.jpg,2025-07-13T05:56:32.484463+00:00
431,grape/static/seg/uploads/21_1.JPG,grape/static/seg/processed/21_1_result_box.jpg,2025-07-13T05:59:19.347491+00:00
432,grape/static/seg/uploads/21_2.JPG,grape/static/seg/processed/21_2_result_box.jpg,2025-07-13T05:59:25.766214+00:00
433,grape/static/seg/uploads/21_3.JPG,grape/static/seg/processed/21_3_result_box.jpg,2025-07-13T05:59:32.261936+00:00
434,grape/static/seg/uploads/21_8.JPG,grape/static/seg/processed/21_8_result_box.jpg,2025-07-13T05:59:38.739560+00:00
435,grape/static/seg/uploads/16_1.JPG,grape/static/seg/processed/16_1_result_box.jpg,2025-07-13T06:16:12.958379+00:00
436,grape/static/seg/uploads/16_4.JPG,grape/static/seg/processed/16_4_result_box.jpg,2025-07-13T06:16:19.620336+00:00
437,grape/static/seg/uploads/16_6.JPG,grape/static/seg/processed/16_6_result_box.jpg,2025-07-13T06:16:25.240501+00:00
438,grape/static/seg/uploads/16_7.JPG,grape/static/seg/processed/16_7_result_box.jpg,2025-07-13T06:16:33.191026+00:00
439,grape/static/seg/uploads/19_1.JPG,grape/static/seg/processed/19_1_result_box.jpg,2025-07-13T06:45:32.476589+00:00
440,grape/static/seg/uploads/19_2.JPG,grape/static/seg/processed/19_2_result_box.jpg,2025-07-13T06:45:38.360151+00:00
441,grape/static/seg/uploads/19_3.JPG,grape/static/seg/processed/19_3_result_box.jpg,2025-07-13T06:45:44.291691+00:00
442,grape/static/seg/uploads/20_1.JPG,grape/static/seg/processed/20_1_result_box.jpg,2025-07-13T07:31:31.902082+00:00
443,grape/static/seg/uploads/20_2.JPG,grape/static/seg/processed/20_2_result_box.jpg,2025-07-13T07:31:37.699165+00:00
444,grape/static/seg/uploads/20_3.JPG,grape/static/seg/processed/20_3_result_box.jpg,2025-07-13T07:31:43.679690+00:00
445,grape/static/seg/uploads/23_1.JPG,grape/static/seg/processed/23_1_result_box.jpg,2025-07-13T07:36:57.555283+00:00
446,grape/static/seg/uploads/23_2.JPG,grape/static/seg/processed/23_2_result_box.jpg,2025-07-13T07:37:02.985835+00:00
447,grape/static/seg/uploads/23_3.JPG,grape/static/seg/processed/23_3_result_box.jpg,2025-07-13T07:37:09.612098+00:00
448,grape/static/seg/uploads/24_1.JPG,grape/static/seg/processed/24_1_result_box.jpg,2025-07-13T08:00:34.489415+00:00
449,grape/static/seg/uploads/24_2.JPG,grape/static/seg/processed/24_2_result_box.jpg,2025-07-13T08:00:40.789043+00:00
450,grape/static/seg/uploads/24_3.JPG,grape/static/seg/processed/24_3_result_box.jpg,2025-07-13T08:00:46.718916+00:00
451,grape/static/seg/uploads/28_1.JPG,grape/static/seg/processed/28_1_result_box.jpg,2025-07-13T08:26:03.103190+00:00
452,grape/static/seg/uploads/28_2.JPG,grape/static/seg/processed/28_2_result_box.jpg,2025-07-13T08:26:09.408592+00:00
453,grape/static/seg/uploads/28_3.JPG,grape/static/seg/processed/28_3_result_box.jpg,2025-07-13T08:26:14.986671+00:00
454,grape/static/seg/uploads/29_1.JPG,grape/static/seg/processed/29_1_result_box.jpg,2025-07-13T08:46:37.983606+00:00
455,grape/static/seg/uploads/29_2.JPG,grape/static/seg/processed/29_2_result_box.jpg,2025-07-13T08:46:43.631195+00:00
456,grape/static/seg/uploads/29_3.JPG,grape/static/seg/processed/29_3_result_box.jpg,2025-07-13T08:46:49.903144+00:00
457,grape/static/seg/uploads/30_1.JPG,grape/static/seg/processed/30_1_result_box.jpg,2025-07-13T09:12:03.449447+00:00
458,grape/static/seg/uploads/30_2.JPG,grape/static/seg/processed/30_2_result_box.jpg,2025-07-13T09:12:09.449800+00:00
459,grape/static/seg/uploads/30_3.JPG,grape/static/seg/processed/30_3_result_box.jpg,2025-07-13T09:12:15.206013+00:00
460,grape/static/seg/uploads/31_1.JPG,grape/static/seg/processed/31_1_result_box.jpg,2025-07-13T09:26:35.602995+00:00
461,grape/static/seg/uploads/32_2.JPG,grape/static/seg/processed/32_2_result_box.jpg,2025-07-13T09:26:42.064776+00:00
462,grape/static/seg/uploads/31_3.JPG,grape/static/seg/processed/31_3_result_box.jpg,2025-07-13T09:26:48.619083+00:00
463,grape/static/seg/uploads/31_1.JPG,grape/static/seg/processed/31_1_result_box.jpg,2025-07-13T09:42:10.504205+00:00
464,grape/static/seg/uploads/32_2.JPG,grape/static/seg/processed/32_2_result_box.jpg,2025-07-13T09:42:16.569502+00:00
465,grape/static/seg/uploads/31_3.JPG,grape/static/seg/processed/31_3_result_box.jpg,2025-07-13T09:42:22.867852+00:00
466,grape/static/seg/uploads/31_2.JPG,grape/static/seg/processed/31_2_result_box.jpg,2025-07-13T09:42:29.236839+00:00
467,grape/static/seg/uploads/32_1.JPG,grape/static/seg/processed/32_1_result_box.jpg,2025-07-13T09:54:19.735625+00:00
468,grape/static/seg/uploads/32_2.JPG,grape/static/seg/processed/32_2_result_box.jpg,2025-07-13T09:54:26.050662+00:00
469,grape/static/seg/uploads/32_3.JPG,grape/static/seg/processed/32_3_result_box.jpg,2025-07-13T09:54:32.275467+00:00
470,grape/static/seg/uploads/33_1.JPG,grape/static/seg/processed/33_1_result_box.jpg,2025-07-13T10:05:28.617228+00:00
471,grape/static/seg/uploads/33_2.JPG,grape/static/seg/processed/33_2_result_box.jpg,2025-07-13T10:05:34.436007+00:00
472,grape/static/seg/uploads/33_3.JPG,grape/static/seg/processed/33_3_result_box.jpg,2025-07-13T10:05:40.781332+00:00
473,grape/static/seg/uploads/34_1.JPG,grape/static/seg/processed/34_1_result_box.jpg,2025-07-13T11:44:18.029008+00:00
474,grape/static/seg/uploads/34_1.JPG,grape/static/seg/processed/34_1_result_box.jpg,2025-07-13T11:48:55.510016+00:00
475,grape/static/seg/uploads/34_2.JPG,grape/static/seg/processed/34_2_result_box.jpg,2025-07-13T11:49:01.604741+00:00
476,grape/static/seg/uploads/34_1.JPG,grape/static/seg/processed/34_1_result_box.jpg,2025-07-13T11:50:28.586309+00:00
477,grape/static/seg/uploads/34_2.JPG,grape/static/seg/processed/34_2_result_box.jpg,2025-07-13T11:50:34.621467+00:00
478,grape/static/seg/uploads/34_3.JPG,grape/static/seg/processed/34_3_result_box.jpg,2025-07-13T11:50:40.481848+00:00
479,grape/static/seg/uploads/35_1.JPG,grape/static/seg/processed/35_1_result_box.jpg,2025-07-13T11:57:31.229359+00:00
480,grape/static/seg/uploads/35_1.JPG,grape/static/seg/processed/35_1_result_box.jpg,2025-07-13T12:00:57.343596+00:00
481,grape/static/seg/uploads/35_2.JPG,grape/static/seg/processed/35_2_result_box.jpg,2025-07-13T12:01:03.562638+00:00
482,grape/static/seg/uploads/35_1.JPG,grape/static/seg/processed/35_1_result_box.jpg,2025-07-13T12:06:16.072842+00:00
483,grape/static/seg/uploads/35_2.JPG,grape/static/seg/processed/35_2_result_box.jpg,2025-07-13T12:06:21.836268+00:00
484,grape/static/seg/uploads/35_3.JPG,grape/static/seg/processed/35_3_result_box.jpg,2025-07-13T12:06:28.304504+00:00
485,grape/static/seg/uploads/35_1.JPG,grape/static/seg/processed/35_1_result_box.jpg,2025-07-13T12:20:37.563735+00:00
486,grape/static/seg/uploads/35_2.JPG,grape/static/seg/processed/35_2_result_box.jpg,2025-07-13T12:20:43.455900+00:00
487,grape/static/seg/uploads/35_3.JPG,grape/static/seg/processed/35_3_result_box.jpg,2025-07-13T12:20:49.564604+00:00
488,grape/static/seg/uploads/ck_1.JPG,grape/static/seg/processed/ck_1_result_box.jpg,2025-07-13T12:20:55.749335+00:00
489,grape/static/seg/uploads/ck_2.JPG,grape/static/seg/processed/ck_2_result_box.jpg,2025-07-13T12:21:01.284758+00:00
490,grape/static/seg/uploads/ck_3.JPG,grape/static/seg/processed/ck_3_result_box.jpg,2025-07-13T12:21:07.606320+00:00
491,grape/static/seg/uploads/ck_1.JPG,grape/static/seg/processed/ck_1_result_box.jpg,2025-07-13T12:33:09.269853+00:00
492,grape/static/seg/uploads/ck_2.JPG,grape/static/seg/processed/ck_2_result_box.jpg,2025-07-13T12:33:15.959242+00:00
493,grape/static/seg/uploads/ck_3.JPG,grape/static/seg/processed/ck_3_result_box.jpg,2025-07-13T12:33:22.395262+00:00
494,grape/static/seg/uploads/ck_4.JPG,grape/static/seg/processed/ck_4_result_box.jpg,2025-07-13T15:17:32.175443+00:00
495,grape/static/seg/uploads/ck_5.JPG,grape/static/seg/processed/ck_5_result_box.jpg,2025-07-13T15:17:38.462916+00:00
496,grape/static/seg/uploads/ck_6.JPG,grape/static/seg/processed/ck_6_result_box.jpg,2025-07-13T15:17:44.527213+00:00
497,grape/static/seg/uploads/15_6.JPG,grape/static/seg/processed/15_6_result_box.jpg,2025-07-22T03:33:25.657079+00:00
498,grape/static/seg/uploads/15_9.JPG,grape/static/seg/processed/15_9_result_box.jpg,2025-07-22T03:33:30.602864+00:00
499,grape/static/seg/uploads/16_1.JPG,grape/static/seg/processed/16_1_result_box.jpg,2025-07-22T03:42:53.922534+00:00
500,grape/static/seg/uploads/16_2.JPG,grape/static/seg/processed/16_2_result_box.jpg,2025-07-22T03:43:00.233239+00:00
501,grape/static/seg/uploads/16_3.JPG,grape/static/seg/processed/16_3_result_box.jpg,2025-07-22T03:43:06.064541+00:00
502,grape/static/seg/uploads/18_2.JPG,grape/static/seg/processed/18_2_result_box.jpg,2025-07-24T01:31:56.026696+00:00
503,grape/static/seg/uploads/18_4.JPG,grape/static/seg/processed/18_4_result_box.jpg,2025-07-24T01:32:01.713289+00:00
504,grape/static/seg/uploads/19_1.JPG,grape/static/seg/processed/19_1_result_box.jpg,2025-07-24T01:40:50.239931+00:00
505,grape/static/seg/uploads/19_2.JPG,grape/static/seg/processed/19_2_result_box.jpg,2025-07-24T01:40:56.448653+00:00
506,grape/static/seg/uploads/19_3.JPG,grape/static/seg/processed/19_3_result_box.jpg,2025-07-24T01:41:01.896043+00:00
507,grape/static/seg/uploads/20_1.JPG,grape/static/seg/processed/20_1_result_box.jpg,2025-07-24T01:55:49.552575+00:00
508,grape/static/seg/uploads/20_2.JPG,grape/static/seg/processed/20_2_result_box.jpg,2025-07-24T01:55:56.258540+00:00
509,grape/static/seg/uploads/ck_1.JPG,grape/static/seg/processed/ck_1_result_box.jpg,2025-07-24T02:02:54.434803+00:00
510,grape/static/seg/uploads/ck_2.JPG,grape/static/seg/processed/ck_2_result_box.jpg,2025-07-24T02:03:00.751961+00:00
511,grape/static/seg/uploads/ck_3.JPG,grape/static/seg/processed/ck_3_result_box.jpg,2025-07-24T02:03:06.505718+00:00
512,grape/static/seg/uploads/23_1.JPG,grape/static/seg/processed/23_1_result_box.jpg,2025-07-24T02:15:45.602159+00:00
513,grape/static/seg/uploads/23_2.JPG,grape/static/seg/processed/23_2_result_box.jpg,2025-07-24T02:15:50.956743+00:00
514,grape/static/seg/uploads/23_3.JPG,grape/static/seg/processed/23_3_result_box.jpg,2025-07-24T02:15:57.058909+00:00
515,grape/static/seg/uploads/24_1.JPG,grape/static/seg/processed/24_1_result_box.jpg,2025-07-24T02:30:09.946683+00:00
516,grape/static/seg/uploads/24_2.JPG,grape/static/seg/processed/24_2_result_box.jpg,2025-07-24T02:30:16.276804+00:00
517,grape/static/seg/uploads/24_3.JPG,grape/static/seg/processed/24_3_result_box.jpg,2025-07-24T02:30:22.682178+00:00
518,grape/static/seg/uploads/28_1.JPG,grape/static/seg/processed/28_1_result_box.jpg,2025-07-24T02:44:09.571207+00:00
519,grape/static/seg/uploads/28_2.JPG,grape/static/seg/processed/28_2_result_box.jpg,2025-07-24T02:44:15.391165+00:00
520,grape/static/seg/uploads/28_3.JPG,grape/static/seg/processed/28_3_result_box.jpg,2025-07-24T02:44:21.791281+00:00
521,grape/static/seg/uploads/29_1.JPG,grape/static/seg/processed/29_1_result_box.jpg,2025-07-24T02:54:49.511725+00:00
522,grape/static/seg/uploads/29_2.JPG,grape/static/seg/processed/29_2_result_box.jpg,2025-07-24T02:54:55.763740+00:00
523,grape/static/seg/uploads/29_3.JPG,grape/static/seg/processed/29_3_result_box.jpg,2025-07-24T02:55:01.721873+00:00
524,grape/static/seg/uploads/30_2.JPG,grape/static/seg/processed/30_2_result_box.jpg,2025-07-24T03:06:44.247163+00:00
525,grape/static/seg/uploads/30_4.JPG,grape/static/seg/processed/30_4_result_box.jpg,2025-07-24T03:06:50.406515+00:00
526,grape/static/seg/uploads/30_6.JPG,grape/static/seg/processed/30_6_result_box.jpg,2025-07-24T03:06:56.333686+00:00
527,grape/static/seg/uploads/30_2.JPG,grape/static/seg/processed/30_2_result_box.jpg,2025-07-26T13:15:42.397119+00:00
528,grape/static/seg/uploads/30_4.JPG,grape/static/seg/processed/30_4_result_box.jpg,2025-07-26T13:15:48.000122+00:00
529,grape/static/seg/uploads/30_6.JPG,grape/static/seg/processed/30_6_result_box.jpg,2025-07-26T13:15:54.411416+00:00
530,grape/static/seg/uploads/31_1.JPG,grape/static/seg/processed/31_1_result_box.jpg,2025-07-26T13:38:47.143935+00:00
531,grape/static/seg/uploads/31_2.JPG,grape/static/seg/processed/31_2_result_box.jpg,2025-07-26T13:38:53.675403+00:00
532,grape/static/seg/uploads/31_3.JPG,grape/static/seg/processed/31_3_result_box.jpg,2025-07-26T13:39:00.435147+00:00
533,grape/static/seg/uploads/32_1.JPG,grape/static/seg/processed/32_1_result_box.jpg,2025-07-26T14:02:02.475698+00:00
534,grape/static/seg/uploads/32_2.JPG,grape/static/seg/processed/32_2_result_box.jpg,2025-07-26T14:02:08.909343+00:00
535,grape/static/seg/uploads/32_1.JPG,grape/static/seg/processed/32_1_result_box.jpg,2025-07-26T14:02:14.890368+00:00
536,grape/static/seg/uploads/32_2.JPG,grape/static/seg/processed/32_2_result_box.jpg,2025-07-26T14:02:20.445431+00:00
537,grape/static/seg/uploads/32_4.JPG,grape/static/seg/processed/32_4_result_box.jpg,2025-07-26T14:02:26.326692+00:00
538,grape/static/seg/uploads/32_3.JPG,grape/static/seg/processed/32_3_result_box.jpg,2025-07-26T14:02:32.300771+00:00
539,grape/static/seg/uploads/32_1.JPG,grape/static/seg/processed/32_1_result_box.jpg,2025-08-19T01:37:24.453729+00:00
540,grape/static/seg/uploads/32_1.JPG,grape/static/seg/processed/32_1_result_box.jpg,2025-08-19T01:37:31.123464+00:00
541,grape/static/seg/uploads/32_2.JPG,grape/static/seg/processed/32_2_result_box.jpg,2025-08-19T01:37:37.804055+00:00
542,grape/static/seg/uploads/32_3.JPG,grape/static/seg/processed/32_3_result_box.jpg,2025-08-19T01:37:43.747766+00:00
543,grape/static/seg/uploads/1.png,grape/static/seg/processed/1_result_box.jpg,2025-08-19T02:16:33.676558+00:00
544,grape/static/seg/uploads/1.png,grape/static/seg/processed/1_result_box.jpg,2025-08-19T02:16:43.034407+00:00
545,grape/static/seg/uploads/1.png,grape/static/seg/processed/1_result_box.jpg,2025-08-19T02:18:34.477940+00:00
546,grape/static/seg/uploads/12.png,grape/static/seg/processed/12_result_box.jpg,2025-08-19T02:18:35.846010+00:00
547,grape/static/seg/uploads/33_1.JPG,grape/static/seg/processed/33_1_result_box.jpg,2025-08-19T02:25:13.993993+00:00
548,grape/static/seg/uploads/33_2.JPG,grape/static/seg/processed/33_2_result_box.jpg,2025-08-19T02:25:20.352730+00:00
549,grape/static/seg/uploads/33_3.JPG,grape/static/seg/processed/33_3_result_box.jpg,2025-08-19T02:25:26.446213+00:00
550,grape/static/seg/uploads/306c471f-d160-4e9f-be6c-96dc10c5b646.png,grape/static/seg/processed/306c471f-d160-4e9f-be6c-96dc10c5b646_result_box.jpg,2025-08-19T02:33:03.653966+00:00
551,grape/static/seg/uploads/34_1.JPG,grape/static/seg/processed/34_1_result_box.jpg,2025-08-19T02:40:09.821720+00:00
552,grape/static/seg/uploads/34_2.JPG,grape/static/seg/processed/34_2_result_box.jpg,2025-08-19T02:40:15.637489+00:00
553,grape/static/seg/uploads/34_3.JPG,grape/static/seg/processed/34_3_result_box.jpg,2025-08-19T02:40:22.182957+00:00
554,grape/static/seg/uploads/35_1.JPG,grape/static/seg/processed/35_1_result_box.jpg,2025-08-19T02:57:05.913595+00:00
555,grape/static/seg/uploads/35_2.JPG,grape/static/seg/processed/35_2_result_box.jpg,2025-08-19T02:57:12.445421+00:00
556,grape/static/seg/uploads/35_3.JPG,grape/static/seg/processed/35_3_result_box.jpg,2025-08-19T02:57:19.069186+00:00
557,grape/static/seg/uploads/18-D9_2.JPG,grape/static/seg/processed/18-D9_2_result_box.jpg,2025-08-28T07:36:22.157300+00:00
558,grape/static/seg/uploads/29-D9_2.JPG,grape/static/seg/processed/29-D9_2_result_box.jpg,2025-08-28T07:36:28.828310+00:00
559,grape/static/seg/uploads/29-D9_1.JPG,grape/static/seg/processed/29-D9_1_result_box.jpg,2025-08-28T07:44:40.593638+00:00
560,grape/static/seg/uploads/29-D9_2.JPG,grape/static/seg/processed/29-D9_2_result_box.jpg,2025-08-28T07:44:46.209202+00:00
561,grape/static/seg/uploads/29-D9_3.JPG,grape/static/seg/processed/29-D9_3_result_box.jpg,2025-08-28T07:44:52.371801+00:00
562,grape/static/seg/uploads/30-D5_1.JPG,grape/static/seg/processed/30-D5_1_result_box.jpg,2025-08-28T08:02:10.597046+00:00
563,grape/static/seg/uploads/30-D5_2.JPG,grape/static/seg/processed/30-D5_2_result_box.jpg,2025-08-28T08:02:16.738975+00:00
564,grape/static/seg/uploads/30-D5_3.JPG,grape/static/seg/processed/30-D5_3_result_box.jpg,2025-08-28T08:02:22.909376+00:00
565,grape/static/seg/uploads/31-D9_1.JPG,grape/static/seg/processed/31-D9_1_result_box.jpg,2025-08-28T08:14:48.602769+00:00
566,grape/static/seg/uploads/31-D9_2.JPG,grape/static/seg/processed/31-D9_2_result_box.jpg,2025-08-28T08:14:54.204364+00:00
567,grape/static/seg/uploads/31-D9_3.JPG,grape/static/seg/processed/31-D9_3_result_box.jpg,2025-08-28T08:15:00.534899+00:00
568,grape/static/seg/uploads/32-D9_1.JPG,grape/static/seg/processed/32-D9_1_result_box.jpg,2025-08-28T08:22:41.073112+00:00
569,grape/static/seg/uploads/32-D9_1.JPG,grape/static/seg/processed/32-D9_1_result_box.jpg,2025-08-28T08:22:47.462222+00:00
570,grape/static/seg/uploads/32-D9_2.JPG,grape/static/seg/processed/32-D9_2_result_box.jpg,2025-08-28T08:22:53.536157+00:00
571,grape/static/seg/uploads/32-D9_3.JPG,grape/static/seg/processed/32-D9_3_result_box.jpg,2025-08-28T08:22:59.553464+00:00
572,grape/static/seg/uploads/32-D9_1.JPG,grape/static/seg/processed/32-D9_1_result_box.jpg,2025-08-28T08:24:23.362308+00:00
573,grape/static/seg/uploads/32-D9_1.JPG,grape/static/seg/processed/32-D9_1_result_box.jpg,2025-08-28T08:24:29.406624+00:00
574,grape/static/seg/uploads/32-D9_2.JPG,grape/static/seg/processed/32-D9_2_result_box.jpg,2025-08-28T08:24:35.832337+00:00
575,grape/static/seg/uploads/32-D9_3.JPG,grape/static/seg/processed/32-D9_3_result_box.jpg,2025-08-28T08:24:41.596107+00:00
576,grape/static/seg/uploads/35-D5_2.JPG,grape/static/seg/processed/35-D5_2_result_box.jpg,2025-08-28T08:38:12.751799+00:00
577,grape/static/seg/uploads/35-D5_3.JPG,grape/static/seg/processed/35-D5_3_result_box.jpg,2025-08-28T08:38:18.229628+00:00
578,grape/static/seg/uploads/16-D9_2.JPG,grape/static/seg/processed/16-D9_2_result_box.jpg,2025-08-28T08:46:57.548231+00:00
579,grape/static/seg/uploads/23-D9_1.JPG,grape/static/seg/processed/23-D9_1_result_box.jpg,2025-08-28T08:50:57.197311+00:00
580,grape/static/seg/uploads/23-D9_3.JPG,grape/static/seg/processed/23-D9_3_result_box.jpg,2025-08-28T08:51:02.956194+00:00
581,grape/static/seg/uploads/24-D9_1.JPG,grape/static/seg/processed/24-D9_1_result_box.jpg,2025-08-28T08:58:11.067734+00:00
582,grape/static/seg/uploads/24-D9_2.JPG,grape/static/seg/processed/24-D9_2_result_box.jpg,2025-08-28T08:58:17.093924+00:00
583,grape/static/seg/uploads/24-D9_3.JPG,grape/static/seg/processed/24-D9_3_result_box.jpg,2025-08-28T08:58:23.632574+00:00
584,grape/static/seg/uploads/30-D9_1.JPG,grape/static/seg/processed/30-D9_1_result_box.jpg,2025-08-28T09:49:43.290534+00:00
585,grape/static/seg/uploads/30-D9_2.JPG,grape/static/seg/processed/30-D9_2_result_box.jpg,2025-08-28T09:49:49.910594+00:00
586,grape/static/seg/uploads/30-D9_3.JPG,grape/static/seg/processed/30-D9_3_result_box.jpg,2025-08-28T09:49:56.408568+00:00
587,grape/static/seg/uploads/34-D9_1.JPG,grape/static/seg/processed/34-D9_1_result_box.jpg,2025-08-28T10:01:31.051738+00:00
588,grape/static/seg/uploads/34-D9_2.JPG,grape/static/seg/processed/34-D9_2_result_box.jpg,2025-08-28T10:01:36.766073+00:00
589,grape/static/seg/uploads/34-D9_3.JPG,grape/static/seg/processed/34-D9_3_result_box.jpg,2025-08-28T10:01:43.111242+00:00
590,grape/static/seg/uploads/35-D9_1.JPG,grape/static/seg/processed/35-D9_1_result_box.jpg,2025-08-28T10:07:19.092306+00:00
591,grape/static/seg/uploads/35-D9_2.JPG,grape/static/seg/processed/35-D9_2_result_box.jpg,2025-08-28T10:07:25.572674+00:00
592,grape/static/seg/uploads/35-D9_3.JPG,grape/static/seg/processed/35-D9_3_result_box.jpg,2025-08-28T10:07:32.089415+00:00
593,grape/static/seg/uploads/3-D9_3.JPG,grape/static/seg/processed/3-D9_3_result_box.jpg,2025-08-28T10:41:46.216491+00:00
594,grape/static/seg/uploads/8-D9_2.JPG,grape/static/seg/processed/8-D9_2_result_box.jpg,2025-08-28T10:51:32.692208+00:00
595,grape/static/seg/uploads/29-D9_1.JPG,grape/static/seg/processed/29-D9_1_result_box.jpg,2025-08-28T11:12:17.854017+00:00
596,grape/static/seg/uploads/29-D9_2.JPG,grape/static/seg/processed/29-D9_2_result_box.jpg,2025-08-28T11:12:23.915487+00:00
597,grape/static/seg/uploads/29-D9_3.JPG,grape/static/seg/processed/29-D9_3_result_box.jpg,2025-08-28T11:12:29.959099+00:00
598,grape/static/seg/uploads/30-D9_1.JPG,grape/static/seg/processed/30-D9_1_result_box.jpg,2025-08-29T00:33:40.538498+00:00
599,grape/static/seg/uploads/30-D9_3.JPG,grape/static/seg/processed/30-D9_3_result_box.jpg,2025-08-29T00:33:46.699168+00:00
600,grape/static/seg/uploads/31-D9_1.JPG,grape/static/seg/processed/31-D9_1_result_box.jpg,2025-08-29T00:45:07.407763+00:00
601,grape/static/seg/uploads/31-D9_2.JPG,grape/static/seg/processed/31-D9_2_result_box.jpg,2025-08-29T00:45:13.990015+00:00
602,grape/static/seg/uploads/31-D9_3.JPG,grape/static/seg/processed/31-D9_3_result_box.jpg,2025-08-29T00:45:20.658529+00:00
603,grape/static/seg/uploads/32-D9_1.JPG,grape/static/seg/processed/32-D9_1_result_box.jpg,2025-08-29T00:56:22.709040+00:00
604,grape/static/seg/uploads/32-D9_2.JPG,grape/static/seg/processed/32-D9_2_result_box.jpg,2025-08-29T00:56:28.834657+00:00
605,grape/static/seg/uploads/32-D9_3.JPG,grape/static/seg/processed/32-D9_3_result_box.jpg,2025-08-29T00:56:34.911205+00:00
606,grape/static/seg/uploads/23-D9_1.JPG,grape/static/seg/processed/23-D9_1_result_box.jpg,2025-08-29T01:17:53.283908+00:00
607,grape/static/seg/uploads/23-D9_2.JPG,grape/static/seg/processed/23-D9_2_result_box.jpg,2025-08-29T01:17:59.156721+00:00
608,grape/static/seg/uploads/23-D9_3.JPG,grape/static/seg/processed/23-D9_3_result_box.jpg,2025-08-29T01:18:05.780680+00:00
