id,status,run_time,duration,finished,exception,traceback,job_id
1629,Error!,2025-12-09T22:00:00+00:00,11275.99,1765328875.99,"server closed the connection unexpectedly
	This probably means the server terminated abnormally
	before or while processing the request.
","  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/apscheduler/executors/base.py"", line 125, in run_job
    retval = job.func(*job.args, **job.kwargs)
  File ""/mnt/grape_backend/grape_backend/grape/./weather/views.py"", line 1713, in job3
    RB.objects.bulk_create(rb_updata_list)
  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/django/db/models/manager.py"", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/django/db/models/query.py"", line 803, in bulk_create
    returned_columns = self._batched_insert(
  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/django/db/models/query.py"", line 1831, in _batched_insert
    self._insert(
  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/django/db/models/query.py"", line 1805, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/django/db/models/sql/compiler.py"", line 1820, in execute_sql
    cursor.execute(sql, params)
  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/django/db/backends/utils.py"", line 102, in execute
    return super().execute(sql, params)
  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/django/db/backends/utils.py"", line 67, in execute
    return self._execute_with_wrappers(
  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/django/db/backends/utils.py"", line 80, in _execute_with_wrappers
    return executor(sql, params, many, context)
  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/django/db/backends/utils.py"", line 84, in _execute
    with self.db.wrap_database_errors:
  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/django/db/utils.py"", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File ""/mnt/grape_backend/grapeenv/lib/python3.10/site-packages/django/db/backends/utils.py"", line 89, in _execute
    return self.cursor.execute(sql, params)
",job3
1728,Executed,2026-02-15T16:10:00+00:00,0.1,1771171800.1,,,job
1729,Executed,2026-02-15T22:00:00+00:00,1744.24,1771194544.24,,,job3
1730,Executed,2026-02-16T16:10:00+00:00,0.1,1771258200.1,,,job
1731,Executed,2026-02-16T22:00:00+00:00,710.95,1771279910.95,,,job3
1732,Executed,2026-02-17T16:10:00+00:00,0.09,1771344600.09,,,job
1733,Executed,2026-02-17T22:00:00+00:00,721.15,1771366321.15,,,job3
1734,Executed,2026-02-18T16:10:00+00:00,0.1,1771431000.1,,,job
1735,Executed,2026-02-18T22:00:00+00:00,4941.86,1771456941.86,,,job3
1736,Executed,2026-02-19T16:10:00+00:00,0.1,1771517400.1,,,job
1737,Executed,2026-02-19T22:00:00+00:00,2855.86,1771541255.86,,,job3
950,Executed,2025-01-03T16:10:00+00:00,0.04,1735920600.04,,,job
209,Executed,2023-12-29T16:10:00+00:00,0.04,1703866200.04,,,job
951,Executed,2025-01-03T22:00:00+00:00,240.46,1735941840.46,,,job3
211,Executed,2023-12-30T16:10:00+00:00,0.04,1703952600.04,,,job
952,Executed,2025-01-04T16:10:00+00:00,0.05,1736007000.05,,,job
213,Executed,2023-12-31T16:10:00+00:00,0.05,1704039000.05,,,job
953,Executed,2025-01-04T22:00:00+00:00,1438.61,1736029438.61,,,job3
215,Executed,2024-01-01T16:10:00+00:00,0.04,1704125400.04,,,job
954,Executed,2025-01-05T16:10:00+00:00,0.04,1736093400.04,,,job
217,Executed,2024-01-02T16:10:00+00:00,0.74,1704211800.74,,,job
955,Executed,2025-01-05T22:00:00+00:00,235.87,1736114635.87,,,job3
219,Executed,2024-01-03T16:10:00+00:00,0.8,1704298200.8,,,job
1362,Executed,2025-07-29T16:10:00+00:00,0.97,1753805400.97,,,job
221,Executed,2024-01-04T07:06:30+00:00,55.28,1704352045.28,,,job3
222,Executed,2024-01-04T16:10:00+00:00,1.1,1704384601.1,,,job
1363,Executed,2025-07-29T22:00:00+00:00,1097.57,1753827497.57,,,job3
1364,Executed,2025-07-30T16:10:00+00:00,0.91,1753891800.91,,,job
1365,Executed,2025-07-30T22:00:00+00:00,2241.93,1753915041.93,,,job3
226,Executed,2024-01-06T16:10:00+00:00,0.63,1704557400.63,,,job
1366,Executed,2025-07-31T16:10:00+00:00,0.81,1753978200.81,,,job
228,Executed,2024-01-07T16:10:00+00:00,0.97,1704643800.97,,,job
1367,Executed,2025-07-31T22:00:00+00:00,1092.99,1754000292.99,,,job3
230,Executed,2024-01-08T16:10:00+00:00,1.06,1704730201.06,,,job
1368,Executed,2025-08-01T16:10:00+00:00,0.95,1754064600.95,,,job
232,Executed,2024-01-09T05:39:30+00:00,124.79,1704778894.79,,,job3
233,Executed,2024-01-09T05:41:30+00:00,129.56,1704779019.56,,,job3
234,Executed,2024-01-09T16:10:00+00:00,0.8,1704816600.8,,,job
315,Executed,2024-02-18T03:14:30+00:00,230.14,1708226300.14,,,job3
316,Executed,2024-02-18T16:10:00+00:00,1.41,1708272601.41,,,job
1448,Executed,2025-09-10T16:10:00+00:00,0.09,1757520600.09,,,job
1449,Executed,2025-09-10T22:00:00+00:00,1576.35,1757543176.35,,,job3
1450,Executed,2025-09-11T16:10:00+00:00,0.1,1757607000.1,,,job
1451,Executed,2025-09-11T22:00:00+00:00,2640.56,1757630640.56,,,job3
1452,Executed,2025-09-12T16:10:00+00:00,0.12,1757693400.12,,,job
1453,Executed,2025-09-12T22:00:00+00:00,2699.3,1757717099.3,,,job3
1454,Executed,2025-09-13T16:10:00+00:00,0.11,1757779800.11,,,job
1455,Executed,2025-09-13T22:00:00+00:00,1602.63,1757802402.63,,,job3
1456,Executed,2025-09-14T16:10:00+00:00,0.1,1757866200.1,,,job
1630,Executed,2025-12-10T16:10:00+00:00,0.1,1765383000.1,,,job
1631,Started execution,2025-12-10T22:00:00+00:00,,,,,job3
1632,Executed,2025-12-29T16:10:00+00:00,0.08,1767024600.08,,,job
1633,Executed,2025-12-29T22:00:00+00:00,3647.75,1767049247.75,,,job3
1634,Executed,2025-12-30T16:10:00+00:00,0.07,1767111000.07,,,job
1635,Executed,2025-12-30T22:00:00+00:00,2572.08,1767134572.08,,,job3
1636,Executed,2025-12-31T16:10:00+00:00,0.06,1767197400.06,,,job
1637,Executed,2025-12-31T22:00:00+00:00,1419.7,1767219819.7,,,job3
1638,Executed,2026-01-01T16:10:00+00:00,0.06,1767283800.06,,,job
1639,Executed,2026-01-01T22:00:00+00:00,1488.52,1767306288.52,,,job3
1640,Executed,2026-01-02T16:10:00+00:00,0.07,1767370200.07,,,job
1641,Executed,2026-01-02T22:00:00+00:00,2601.76,1767393801.76,,,job3
1642,Executed,2026-01-03T16:10:00+00:00,0.09,1767456600.09,,,job
1643,Executed,2026-01-03T22:00:00+00:00,2618.18,1767480218.18,,,job3
1644,Executed,2026-01-04T16:10:00+00:00,0.08,1767543000.08,,,job
1645,Executed,2026-01-04T22:00:00+00:00,2627.56,1767566627.56,,,job3
1646,Executed,2026-01-05T16:10:00+00:00,0.08,1767629400.08,,,job
1647,Executed,2026-01-05T22:00:00+00:00,3717.96,1767654117.96,,,job3
1648,Executed,2026-01-06T16:10:00+00:00,0.08,1767715800.08,,,job
1649,Executed,2026-01-06T22:00:00+00:00,469.05,1767737269.05,,,job3
1650,Executed,2026-01-07T16:10:00+00:00,0.09,1767802200.09,,,job
1651,Executed,2026-01-07T22:00:00+00:00,1424.79,1767824624.79,,,job3
1652,Executed,2026-01-08T16:10:00+00:00,0.09,1767888600.09,,,job
1653,Executed,2026-01-08T22:00:00+00:00,1564.39,1767911164.39,,,job3
1654,Executed,2026-01-09T16:10:00+00:00,0.08,1767975000.08,,,job
1655,Executed,2026-01-09T22:00:00+00:00,352.63,1767996352.63,,,job3
1656,Executed,2026-01-10T16:10:00+00:00,0.09,1768061400.09,,,job
1657,Executed,2026-01-10T22:00:00+00:00,1557.66,1768083957.66,,,job3
1658,Executed,2026-01-11T16:10:00+00:00,0.08,1768147800.08,,,job
1659,Executed,2026-01-11T22:00:00+00:00,4858.42,1768173658.42,,,job3
1660,Executed,2026-01-12T16:10:00+00:00,0.07,1768234200.07,,,job
1661,Executed,2026-01-12T22:00:00+00:00,3750.62,1768258950.62,,,job3
1662,Executed,2026-01-13T16:10:00+00:00,0.08,1768320600.08,,,job
1663,Executed,2026-01-13T22:00:00+00:00,1575.33,1768343175.33,,,job3
1664,Executed,2026-01-14T16:10:00+00:00,0.08,1768407000.08,,,job
1665,Executed,2026-01-14T22:00:00+00:00,1520.76,1768429520.76,,,job3
1666,Executed,2026-01-15T16:10:00+00:00,0.07,1768493400.07,,,job
1667,Executed,2026-01-15T22:00:00+00:00,1419.02,1768515819.02,,,job3
1668,Executed,2026-01-16T16:10:00+00:00,0.1,1768579800.1,,,job
1669,Executed,2026-01-16T22:00:00+00:00,1580.06,1768602380.06,,,job3
1670,Executed,2026-01-17T16:10:00+00:00,0.09,1768666200.09,,,job
1671,Executed,2026-01-17T22:00:00+00:00,1426.58,1768688626.58,,,job3
1672,Executed,2026-01-18T16:10:00+00:00,0.08,1768752600.08,,,job
1673,Executed,2026-01-18T22:00:00+00:00,527.51,1768774127.51,,,job3
1674,Executed,2026-01-19T16:10:00+00:00,0.06,1768839000.06,,,job
1675,Executed,2026-01-19T22:00:00+00:00,1584.0,1768861584.0,,,job3
236,Executed,2024-01-10T03:14:30+00:00,132.36,1704856602.36,,,job3
237,Executed,2024-01-10T16:10:00+00:00,0.72,1704903000.72,,,job
238,Executed,2024-01-11T03:14:30+00:00,95.33,1704942965.33,,,job3
239,Executed,2024-01-11T16:10:00+00:00,2.45,1704989402.45,,,job
240,Executed,2024-01-12T03:14:30+00:00,178.72,1705029448.72,,,job3
241,Executed,2024-01-12T16:10:00+00:00,5.26,1705075805.26,,,job
242,Executed,2024-01-13T03:14:30+00:00,202.65,1705115872.65,,,job3
243,Executed,2024-01-13T16:10:00+00:00,6.85,1705162206.85,,,job
956,Executed,2025-01-06T16:10:00+00:00,0.05,1736179800.05,,,job
245,Executed,2024-01-14T02:45:30+00:00,491.84,1705200821.84,,,job3
246,Executed,2024-01-14T16:10:00+00:00,6.73,1705248606.73,,,job
247,Executed,2024-01-15T03:14:30+00:00,432.09,1705288902.09,,,job3
248,Executed,2024-01-15T16:10:00+00:00,7.62,1705335007.62,,,job
249,Executed,2024-01-16T03:14:30+00:00,215.61,1705375085.61,,,job3
250,Executed,2024-01-16T16:10:00+00:00,7.08,1705421407.08,,,job
251,Executed,2024-01-17T03:14:30+00:00,377.82,1705461647.82,,,job3
252,Executed,2024-01-17T16:10:00+00:00,6.91,1705507806.91,,,job
253,Executed,2024-01-18T03:14:30+00:00,262.31,1705547932.31,,,job3
254,Executed,2024-01-18T16:10:00+00:00,7.17,1705594207.17,,,job
255,Executed,2024-01-19T03:14:30+00:00,268.3,1705634338.3,,,job3
256,Executed,2024-01-19T16:10:00+00:00,7.08,1705680607.08,,,job
257,Executed,2024-01-20T03:14:30+00:00,567.55,1705721037.55,,,job3
258,Executed,2024-01-20T16:10:00+00:00,7.15,1705767007.15,,,job
259,Executed,2024-01-21T03:14:30+00:00,235.57,1705807105.57,,,job3
260,Executed,2024-01-21T16:10:00+00:00,7.17,1705853407.17,,,job
261,Executed,2024-01-22T03:14:30+00:00,261.65,1705893531.65,,,job3
262,Executed,2024-01-22T16:10:00+00:00,6.69,1705939806.69,,,job
263,Executed,2024-01-23T03:14:30+00:00,266.59,1705979936.59,,,job3
264,Executed,2024-01-23T16:10:00+00:00,7.63,1706026207.63,,,job
265,Executed,2024-01-24T03:14:30+00:00,656.81,1706066726.81,,,job3
266,Executed,2024-01-24T16:10:00+00:00,7.18,1706112607.18,,,job
267,Executed,2024-01-25T03:14:30+00:00,320.58,1706152790.58,,,job3
268,Executed,2024-01-25T16:10:00+00:00,6.51,1706199006.51,,,job
269,Executed,2024-01-26T03:14:30+00:00,413.4,1706239283.4,,,job3
270,Executed,2024-01-26T16:10:00+00:00,7.26,1706285407.26,,,job
271,Executed,2024-01-27T03:14:30+00:00,278.86,1706325548.86,,,job3
272,Executed,2024-01-27T16:10:00+00:00,6.58,1706371806.58,,,job
273,Executed,2024-01-28T03:14:30+00:00,263.98,1706411933.98,,,job3
274,Executed,2024-01-28T16:10:00+00:00,7.91,1706458207.91,,,job
275,Executed,2024-01-29T03:14:30+00:00,304.08,1706498374.08,,,job3
276,Executed,2024-01-29T16:10:00+00:00,6.55,1706544606.55,,,job
277,Executed,2024-01-30T03:14:30+00:00,405.59,1706584875.59,,,job3
278,Executed,2024-01-30T16:10:00+00:00,7.11,1706631007.11,,,job
279,Executed,2024-01-31T03:14:30+00:00,272.39,1706671142.39,,,job3
280,Executed,2024-01-31T16:10:00+00:00,7.95,1706717407.95,,,job
281,Executed,2024-02-01T03:14:30+00:00,275.97,1706757545.97,,,job3
282,Executed,2024-02-01T16:10:00+00:00,6.36,1706803806.36,,,job
283,Executed,2024-02-02T03:14:30+00:00,275.17,1706843945.17,,,job3
284,Executed,2024-02-02T16:10:00+00:00,6.9,1706890206.9,,,job
285,Executed,2024-02-03T03:14:30+00:00,271.73,1706930341.73,,,job3
286,Executed,2024-02-03T16:10:00+00:00,6.41,1706976606.41,,,job
287,Executed,2024-02-04T03:14:30+00:00,272.84,1707016742.84,,,job3
288,Executed,2024-02-04T16:10:00+00:00,7.98,1707063007.98,,,job
289,Executed,2024-02-05T03:14:30+00:00,270.8,1707103140.8,,,job3
290,Executed,2024-02-05T16:10:00+00:00,6.66,1707149406.66,,,job
291,Executed,2024-02-06T03:14:30+00:00,279.44,1707189549.44,,,job3
292,Executed,2024-02-06T16:10:00+00:00,6.46,1707235806.46,,,job
293,Executed,2024-02-07T03:14:30+00:00,278.73,1707275948.73,,,job3
294,Executed,2024-02-07T16:10:00+00:00,6.53,1707322206.53,,,job
295,Executed,2024-02-08T03:14:30+00:00,289.06,1707362359.06,,,job3
296,Executed,2024-02-08T16:10:00+00:00,6.49,1707408606.49,,,job
297,Executed,2024-02-09T03:14:30+00:00,295.78,1707448765.78,,,job3
298,Executed,2024-02-09T16:10:00+00:00,9.89,1707495009.89,,,job
299,Executed,2024-02-10T03:14:30+00:00,298.46,1707535168.46,,,job3
300,Executed,2024-02-10T16:10:00+00:00,6.76,1707581406.76,,,job
301,Executed,2024-02-11T03:14:30+00:00,271.4,1707621541.4,,,job3
302,Executed,2024-02-11T16:10:00+00:00,5.43,1707667805.43,,,job
303,Executed,2024-02-12T03:14:30+00:00,228.27,1707707898.27,,,job3
304,Executed,2024-02-12T16:10:00+00:00,2.08,1707754202.08,,,job
305,Executed,2024-02-13T03:14:30+00:00,211.72,1707794281.72,,,job3
306,Executed,2024-02-13T16:10:00+00:00,0.07,1707840600.07,,,job
307,Executed,2024-02-14T03:14:30+00:00,209.76,1707880679.76,,,job3
308,Executed,2024-02-14T16:10:00+00:00,0.07,1707927000.07,,,job
309,Executed,2024-02-15T03:14:30+00:00,223.0,1707967093.0,,,job3
310,Executed,2024-02-15T16:10:00+00:00,0.07,1708013400.07,,,job
311,Executed,2024-02-16T03:14:30+00:00,241.2,1708053511.2,,,job3
312,Executed,2024-02-16T16:10:00+00:00,0.07,1708099800.07,,,job
313,Executed,2024-02-17T03:14:30+00:00,235.35,1708139905.35,,,job3
314,Executed,2024-02-17T16:10:00+00:00,0.06,1708186200.06,,,job
957,Executed,2025-01-06T22:00:00+00:00,214.63,1736201014.63,,,job3
958,Executed,2025-01-07T16:10:00+00:00,0.05,1736266200.05,,,job
959,Executed,2025-01-07T22:00:00+00:00,239.06,1736287439.06,,,job3
960,Executed,2025-01-08T16:10:00+00:00,0.05,1736352600.05,,,job
961,Executed,2025-01-08T22:00:00+00:00,231.73,1736373831.73,,,job3
317,Executed,2024-02-19T03:14:30+00:00,244.19,1708312714.19,,,job3
318,Executed,2024-02-19T16:10:00+00:00,0.06,1708359000.06,,,job
319,Executed,2024-02-20T03:14:30+00:00,230.71,1708399100.71,,,job3
320,Executed,2024-02-20T16:10:00+00:00,0.07,1708445400.07,,,job
321,Executed,2024-02-21T03:14:30+00:00,232.93,1708485502.93,,,job3
322,Executed,2024-02-21T16:10:00+00:00,0.06,1708531800.06,,,job
323,Executed,2024-02-22T03:14:30+00:00,236.14,1708571906.14,,,job3
324,Executed,2024-02-22T16:10:00+00:00,0.06,1708618200.06,,,job
325,Executed,2024-02-23T03:14:30+00:00,242.58,1708658312.58,,,job3
326,Executed,2024-02-23T16:10:00+00:00,0.1,1708704600.1,,,job
327,Executed,2024-02-24T03:14:30+00:00,247.64,1708744717.64,,,job3
328,Executed,2024-02-24T16:10:00+00:00,0.06,1708791000.06,,,job
329,Executed,2024-02-25T03:14:30+00:00,253.98,1708831123.98,,,job3
330,Executed,2024-02-25T16:10:00+00:00,0.07,1708877400.07,,,job
331,Executed,2024-02-26T03:14:30+00:00,255.66,1708917525.66,,,job3
332,Executed,2024-02-26T16:10:00+00:00,0.07,1708963800.07,,,job
333,Executed,2024-02-27T03:14:30+00:00,247.38,1709003917.38,,,job3
334,Executed,2024-02-27T16:10:00+00:00,0.1,1709050200.1,,,job
335,Executed,2024-02-28T02:45:30+00:00,237.72,1709088567.72,,,job3
336,Executed,2024-02-28T16:10:00+00:00,0.1,1709136600.1,,,job
337,Executed,2024-02-29T02:45:30+00:00,240.85,1709174970.85,,,job3
338,Executed,2024-02-29T16:10:00+00:00,0.06,1709223000.06,,,job
339,Executed,2024-03-01T02:45:30+00:00,242.55,1709261372.55,,,job3
340,Executed,2024-03-01T16:10:00+00:00,0.07,1709309400.07,,,job
341,Executed,2024-03-02T02:45:30+00:00,249.02,1709347779.02,,,job3
342,Executed,2024-03-02T16:10:00+00:00,0.06,1709395800.06,,,job
343,Executed,2024-03-03T02:45:30+00:00,245.9,1709434175.9,,,job3
344,Executed,2024-03-03T16:10:00+00:00,0.1,1709482200.1,,,job
345,Executed,2024-03-04T02:45:30+00:00,245.01,1709520575.01,,,job3
346,Executed,2024-03-04T16:10:00+00:00,0.06,1709568600.06,,,job
347,Executed,2024-03-05T02:45:30+00:00,247.14,1709606977.14,,,job3
348,Executed,2024-03-05T16:10:00+00:00,0.07,1709655000.07,,,job
349,Executed,2024-03-06T02:45:30+00:00,251.77,1709693381.77,,,job3
350,Executed,2024-03-06T16:10:00+00:00,0.07,1709741400.07,,,job
351,Executed,2024-03-07T02:45:30+00:00,251.82,1709779781.82,,,job3
352,Executed,2024-03-07T16:10:00+00:00,0.07,1709827800.07,,,job
353,Executed,2024-03-08T02:45:30+00:00,255.81,1709866185.81,,,job3
354,Executed,2024-03-08T16:10:00+00:00,0.07,1709914200.07,,,job
355,Executed,2024-03-09T02:45:30+00:00,255.73,1709952585.73,,,job3
356,Executed,2024-03-09T16:10:00+00:00,0.07,1710000600.07,,,job
357,Executed,2024-03-10T02:45:30+00:00,264.41,1710038994.41,,,job3
358,Executed,2024-03-10T16:10:00+00:00,0.07,1710087000.07,,,job
359,Executed,2024-03-11T02:45:30+00:00,280.06,1710125410.06,,,job3
360,Executed,2024-03-11T16:10:00+00:00,0.07,1710173400.07,,,job
361,Executed,2024-03-12T02:45:30+00:00,277.44,1710211807.44,,,job3
362,Executed,2024-03-12T16:10:00+00:00,0.11,1710259800.11,,,job
363,Executed,2024-03-13T02:45:30+00:00,281.0,1710298211.0,,,job3
364,Executed,2024-03-13T16:10:00+00:00,0.06,1710346200.06,,,job
365,Executed,2024-03-14T02:45:30+00:00,277.81,1710384607.81,,,job3
366,Executed,2024-03-14T16:10:00+00:00,0.07,1710432600.07,,,job
367,Executed,2024-03-15T02:45:30+00:00,278.61,1710471008.61,,,job3
368,Executed,2024-03-15T16:10:00+00:00,0.06,1710519000.06,,,job
369,Executed,2024-03-16T02:45:30+00:00,275.13,1710557405.13,,,job3
370,Executed,2024-03-16T16:10:00+00:00,0.06,1710605400.06,,,job
962,Executed,2025-01-09T16:10:00+00:00,0.33,1736439000.33,,,job
372,Executed,2024-03-17T16:10:00+00:00,0.06,1710691800.06,,,job
373,Executed,2024-03-18T02:45:30+00:00,278.9,1710730208.9,,,job3
374,Executed,2024-03-18T16:10:00+00:00,0.06,1710778200.06,,,job
963,Executed,2025-01-09T22:00:00+00:00,221.55,1736460221.55,,,job3
376,Executed,2024-03-19T16:10:00+00:00,0.05,1710864600.05,,,job
965,Executed,2025-01-10T22:00:00+00:00,249.59,1736546649.59,,,job3
378,Executed,2024-03-20T16:10:00+00:00,0.05,1710951000.05,,,job
966,Executed,2025-01-11T16:10:00+00:00,0.05,1736611800.05,,,job
384,Executed,2024-03-23T16:10:00+00:00,0.06,1711210200.06,,,job
967,Executed,2025-01-11T22:00:00+00:00,236.53,1736633036.53,,,job3
386,Executed,2024-03-24T16:10:00+00:00,0.06,1711296600.06,,,job
388,Executed,2024-03-25T16:10:00+00:00,0.06,1711383000.06,,,job
968,Executed,2025-01-12T16:10:00+00:00,0.05,1736698200.05,,,job
392,Executed,2024-03-27T16:10:00+00:00,0.48,1711555800.48,,,job
969,Executed,2025-01-12T22:00:00+00:00,210.58,1736719410.58,,,job3
970,Executed,2025-01-13T16:10:00+00:00,0.05,1736784600.05,,,job
971,Executed,2025-01-13T22:00:00+00:00,209.01,1736805809.01,,,job3
972,Executed,2025-01-14T16:10:00+00:00,0.05,1736871000.05,,,job
973,Executed,2025-01-14T22:00:00+00:00,209.05,1736892209.05,,,job3
974,Executed,2025-01-15T16:10:00+00:00,0.05,1736957400.05,,,job
975,Executed,2025-01-15T22:00:00+00:00,218.46,1736978618.46,,,job3
976,Executed,2025-01-16T16:10:00+00:00,0.05,1737043800.05,,,job
977,Executed,2025-01-16T22:00:00+00:00,212.38,1737065012.38,,,job3
978,Executed,2025-01-17T16:10:00+00:00,0.09,1737130200.09,,,job
979,Executed,2025-01-17T22:00:00+00:00,247.16,1737151447.16,,,job3
980,Executed,2025-01-18T16:10:00+00:00,0.05,1737216600.05,,,job
981,Executed,2025-01-18T22:00:00+00:00,259.06,1737237859.06,,,job3
982,Executed,2025-01-19T16:10:00+00:00,0.04,1737303000.04,,,job
983,Executed,2025-01-19T22:00:00+00:00,252.01,1737324252.01,,,job3
964,Executed,2025-01-10T16:10:00+00:00,0.04,1736525400.04,,,job
380,Executed,2024-03-21T16:10:00+00:00,0.05,1711037400.05,,,job
1012,Executed,2025-02-03T16:10:00+00:00,0.04,1738599000.04,,,job
382,Executed,2024-03-22T16:10:00+00:00,0.05,1711123800.05,,,job
1369,Executed,2025-08-01T22:00:00+00:00,1111.4,1754086711.4,,,job3
1370,Executed,2025-08-02T16:10:00+00:00,0.81,1754151000.81,,,job
390,Executed,2024-03-26T16:10:00+00:00,0.05,1711469400.05,,,job
1371,Executed,2025-08-02T22:00:00+00:00,1163.55,1754173163.55,,,job3
1372,Executed,2025-08-03T16:10:00+00:00,0.8,1754237400.8,,,job
1373,Executed,2025-08-03T22:00:00+00:00,4408.26,1754262808.26,,,job3
1374,Executed,2025-08-04T16:10:00+00:00,0.85,1754323800.85,,,job
1375,Executed,2025-08-04T22:00:00+00:00,1153.68,1754345953.68,,,job3
1376,Executed,2025-08-05T16:10:00+00:00,0.91,1754410200.91,,,job
1377,Executed,2025-08-05T22:00:00+00:00,3379.77,1754434579.77,,,job3
1378,Executed,2025-08-06T16:10:00+00:00,0.81,1754496600.81,,,job
1379,Executed,2025-08-06T22:00:00+00:00,1165.52,1754518765.52,,,job3
1380,Executed,2025-08-07T16:10:00+00:00,0.84,1754583000.84,,,job
1381,Executed,2025-08-07T22:00:00+00:00,1173.04,1754605173.04,,,job3
1382,Executed,2025-08-08T16:10:00+00:00,0.75,1754669400.75,,,job
1383,Executed,2025-08-08T22:00:00+00:00,1192.6,1754691592.6,,,job3
1384,Executed,2025-08-09T16:10:00+00:00,0.94,1754755800.94,,,job
1385,Executed,2025-08-09T22:00:00+00:00,2344.89,1754779144.89,,,job3
1386,Executed,2025-08-10T16:10:00+00:00,0.86,1754842200.86,,,job
1387,Executed,2025-08-10T22:00:00+00:00,1207.65,1754864407.65,,,job3
1388,Executed,2025-08-11T16:10:00+00:00,0.91,1754928600.91,,,job
1389,Executed,2025-08-11T22:00:00+00:00,1799.57,1754951399.57,,,job3
1390,Executed,2025-08-12T16:10:00+00:00,0.94,1755015000.94,,,job
1391,Executed,2025-08-12T22:00:00+00:00,2330.76,1755038330.76,,,job3
1392,Executed,2025-08-13T16:10:00+00:00,2.21,1755101402.21,,,job
1393,Executed,2025-08-13T22:00:00+00:00,1493.5,1755123893.5,,,job3
1394,Executed,2025-08-14T16:10:00+00:00,0.91,1755187800.91,,,job
1395,Executed,2025-08-14T22:00:00+00:00,3791.85,1755212591.85,,,job3
1396,Executed,2025-08-15T16:10:00+00:00,1.25,1755274201.25,,,job
1397,Executed,2025-08-15T22:00:00+00:00,1257.78,1755296457.78,,,job3
1398,Executed,2025-08-16T16:10:00+00:00,0.94,1755360600.94,,,job
1399,Executed,2025-08-16T22:00:00+00:00,2400.82,1755384000.82,,,job3
1400,Executed,2025-08-17T16:10:00+00:00,2.14,1755447002.14,,,job
1401,Executed,2025-08-17T22:00:00+00:00,2881.38,1755470881.38,,,job3
1402,Executed,2025-08-18T16:10:00+00:00,1.13,1755533401.13,,,job
1403,Executed,2025-08-18T22:00:00+00:00,2336.74,1755556736.74,,,job3
1404,Executed,2025-08-19T16:10:00+00:00,0.93,1755619800.93,,,job
1405,Executed,2025-08-19T22:00:00+00:00,1296.08,1755642096.08,,,job3
1406,Executed,2025-08-20T16:10:00+00:00,0.59,1755706200.59,,,job
1407,Executed,2025-08-20T22:00:00+00:00,1310.75,1755728510.75,,,job3
1408,Executed,2025-08-21T16:10:00+00:00,0.67,1755792600.67,,,job
1409,Executed,2025-08-21T22:00:00+00:00,1309.05,1755814909.05,,,job3
1410,Executed,2025-08-22T16:10:00+00:00,0.64,1755879000.64,,,job
1411,Executed,2025-08-22T22:00:00+00:00,1338.72,1755901338.72,,,job3
1412,Executed,2025-08-23T16:10:00+00:00,0.74,1755965400.74,,,job
1413,Executed,2025-08-23T22:00:00+00:00,2478.03,1755988878.03,,,job3
1414,Executed,2025-08-24T16:10:00+00:00,0.45,1756051800.45,,,job
1415,Executed,2025-08-24T22:00:00+00:00,1349.35,1756074149.35,,,job3
1416,Executed,2025-08-25T16:10:00+00:00,0.5,1756138200.5,,,job
1417,Executed,2025-08-25T22:00:00+00:00,1362.1,1756160562.1,,,job3
1418,Executed,2025-08-26T16:10:00+00:00,0.55,1756224600.55,,,job
1419,Executed,2025-08-26T22:00:00+00:00,1441.96,1756247041.96,,,job3
1420,Executed,2025-08-27T16:10:00+00:00,0.64,1756311000.64,,,job
1421,Executed,2025-08-27T22:00:00+00:00,2521.12,1756334521.12,,,job3
1422,Executed,2025-08-28T16:10:00+00:00,0.52,1756397400.52,,,job
1423,Executed,2025-08-28T22:00:00+00:00,1395.36,1756419795.36,,,job3
1424,Executed,2025-08-29T16:10:00+00:00,0.58,1756483800.58,,,job
1425,Executed,2025-08-29T22:00:00+00:00,2496.44,1756507296.44,,,job3
1426,Executed,2025-08-30T16:10:00+00:00,0.08,1756570200.08,,,job
1427,Executed,2025-08-30T22:00:00+00:00,1407.53,1756592607.53,,,job3
1428,Executed,2025-08-31T16:10:00+00:00,0.08,1756656600.08,,,job
1429,Executed,2025-08-31T22:00:00+00:00,2453.15,1756680053.15,,,job3
1430,Executed,2025-09-01T16:10:00+00:00,0.09,1756743000.09,,,job
1431,Executed,2025-09-01T22:00:00+00:00,1479.96,1756765479.96,,,job3
1432,Executed,2025-09-02T16:10:00+00:00,0.09,1756829400.09,,,job
